jam_criteria,jam_end_date,jam_host,jam_name_x,jam_no_joined,jam_no_rating,jam_no_submissions,jam_start_date,jam_url,jam_english,jam_duration,jam_desc_len,jam_name_y,jam_no_illustrations,jam_no_videos,num_hosts
,2019-01-27 15:00:00,cedric-cf,Jam des Volcans,3,0,0,2019-01-25 17:00:00,https://www.itch.io/jam/jam-des-volcans,u,46.0,1203,Jam des Volcans,0,0,1
,2017-02-26 16:59:00,gameimpact||chiknico,Game Jam Impact w/ Y nov Game Jam - Equal opportunities / égalité des chances,4,0,0,2017-02-24 18:00:00,https://www.itch.io/jam/gamejamimpactynov,u,46.983333333333334,706,Game Jam Impact w/ Y nov Game Jam - Equal opportunities / égalité des chances,0,0,2
,2017-10-30 00:00:00,reginald.williams2696||「ＪＡＹ」,Micro Jam,13,0,0,2017-10-27 22:00:00,https://www.itch.io/jam/micro-jam,u,50.0,661,Micro Jam,0,0,2
,2019-04-15 05:59:00,triOS,Weekend Prototype Challenge 04,3,0,0,2019-04-13 02:00:00,https://www.itch.io/jam/weekend-prototype-challenge-04,u,51.983333333333334,350,Weekend Prototype Challenge 04,0,0,1
,2016-07-10 07:29:59,Fanttum,Game Jam Done Quick,2,0,0,2016-07-03 16:00:00,https://www.itch.io/jam/game-jam-done-quick,u,159.49972222222223,2409,Game Jam Done Quick,0,0,1
,2016-09-22 16:00:00,GameAWeek,"Game A Week 5 ""Secret World""",4,0,0,2016-09-15 16:00:00,https://www.itch.io/jam/game-a-week-5,u,168.0,89,"Game A Week 5 ""Secret World""",0,0,1
,2016-11-11 19:03:03,JamSnack,Perspective Jam,5,0,0,2016-11-01 20:03:03,https://www.itch.io/jam/perspective-jam,u,239.0,634,Perspective Jam,0,0,1
,2018-07-09 04:59:59,DEVHR,JAMHR - Todos somos migrantes...,5,0,0,2018-06-29 05:00:00,https://www.itch.io/jam/todos-somos-migrantes,u,239.99972222222223,6141,JAMHR - Todos somos migrantes...,1,0,1
,2019-10-06 15:00:00,Sangjun,I Don't Get It Jam,6,0,0,2019-09-22 15:00:00,https://www.itch.io/jam/i-dont-get-it-jam,u,336.0,3601,I Don't Get It Jam,0,0,1
,2017-12-17 23:00:00,RobinB,🎄🎄🎄 Christmas Tree Jam 🎄🎄🎄,4,0,0,2017-12-01 00:00:00,https://www.itch.io/jam/christmastree,u,407.0,837,🎄🎄🎄 Christmas Tree Jam 🎄🎄🎄,1,0,1
,2016-11-30 06:00:00,Moosader,Moopy Jam,8,0,0,2016-11-01 05:00:00,https://www.itch.io/jam/moopy-jam,u,697.0,612,Moopy Jam,0,0,1
,2017-11-30 08:00:00,reibeatall,ThanksJamming,9,0,0,2017-11-01 07:00:00,https://www.itch.io/jam/thanksjamming,u,697.0,643,ThanksJamming,0,0,1
,2017-11-30 06:00:00,OtherHolly,The Goddess Project November 2017,15,0,0,2017-11-01 05:00:00,https://www.itch.io/jam/thegoddessprojectnov2017,u,697.0,1238,The Goddess Project November 2017,0,0,1
,2016-12-07 23:30:00,01010111,RVA Remix Jam,7,0,0,2016-11-02 22:30:00,https://www.itch.io/jam/rva-remix-jam,u,841.0,616,RVA Remix Jam,0,0,1
,2017-07-10 09:21:40,Liquidus,2Color Challenge,17,0,0,2017-06-02 11:20:00,https://www.itch.io/jam/2color-challenge,u,910.0277777777778,200,2Color Challenge,0,0,1
,2016-11-30 00:00:00,AngryDinosaur,Retro LAN Jam,4,0,0,2016-10-22 23:00:00,https://www.itch.io/jam/retro-lan-jam,u,913.0,1005,Retro LAN Jam,0,0,1
,2017-03-31 07:00:00,joshg,WaterJam,8,0,0,2016-12-01 08:00:00,https://www.itch.io/jam/waterjam,u,2879.0,1182,WaterJam,0,0,1
,2017-04-22 19:00:00,Sarofer Zertaga,Trashy Game Jam 2017,2,0,1,2017-04-22 14:00:00,https://www.itch.io/jam/trashy-game-jam-2017,u,5.0,1092,Trashy Game Jam 2017,0,0,1
,2018-03-18 00:00:00,Bay Area Womxn in Games,2018 Bawgames Con,5,0,1,2018-03-17 18:30:00,https://www.itch.io/jam/2018-bawgames-con,u,5.5,113,2018 Bawgames Con,0,0,1
,2018-09-17 15:16:16,Daniel Savage,call sqrt sixteen times per frame jam,10,0,1,2018-09-16 23:00:00,https://www.itch.io/jam/16-sqrt-calls-per-frame-jam,u,16.27111111111111,1336,call sqrt sixteen times per frame jam,0,0,1
,2016-11-13 16:00:00,J3X,Fall Game Jam 2016,2,0,1,2016-11-12 23:00:00,https://www.itch.io/jam/fall-game-jam-2016,u,17.0,671,Fall Game Jam 2016,0,0,1
,2019-05-19 17:00:00,Make Play Code,Eurovision Jam Along 2019,5,0,1,2019-05-18 19:00:00,https://www.itch.io/jam/eurovision-jam-along,u,22.0,789,Eurovision Jam Along 2019,0,0,1
,2018-06-11 16:00:00,t嘎,Privacy Policy Jam,4,0,1,2018-06-10 16:00:00,https://www.itch.io/jam/privacy-policy-jam,u,24.0,38,Privacy Policy Jam,0,0,1
,2019-03-19 00:00:00,PresidentAFK,Tabletop Jam,2,0,1,2019-03-18 00:00:00,https://www.itch.io/jam/tabletop-jam,u,24.0,631,Tabletop Jam,0,0,1
,2018-02-10 23:00:00,Yukon W.,IGDA Becker Chapter Social Business Jam 2018,8,0,1,2018-02-09 23:00:00,https://www.itch.io/jam/igda-becker-yunus-jam,u,24.0,303,IGDA Becker Chapter Social Business Jam 2018,0,0,1
,2016-04-21 05:00:00,Alex Carlson,MCAD Game Jam #3,2,0,1,2016-04-20 05:00:00,https://www.itch.io/jam/mcad-game-jam-3,u,24.0,16,MCAD Game Jam #3,0,0,1
,2015-03-08 07:59:59,nikolyst,Day 6 Jam,1,0,1,2015-03-07 07:59:59,https://www.itch.io/jam/day-6-jam,u,24.0,1469,Day 6 Jam,0,0,1
,2019-02-24 02:30:00,searift,UCSB GDC Winter Jam 2019,2,0,1,2019-02-23 01:00:00,https://www.itch.io/jam/ucsb-gdc-winter-jam-2019,u,25.5,294,UCSB GDC Winter Jam 2019,0,0,1
,2016-03-27 22:00:00,Scott Doxey||giantrobotbee,Purple Monkey Game Jam March 2016,1,0,1,2016-03-26 14:00:00,https://www.itch.io/jam/purple-monkey-game-jam-march-2016,u,32.0,412,Purple Monkey Game Jam March 2016,0,0,2
,2019-06-09 05:00:00,SirKrow,SUPINFO Game Jam 2019,4,0,1,2019-06-07 17:00:00,https://www.itch.io/jam/supinfo-game-jam-2019,u,36.0,1343,SUPINFO Game Jam 2019,0,0,1
,2018-10-21 20:00:00,Lab.ArtGame||Gabriel Toschi,Game Jam - LabArtGame + FoG,7,0,1,2018-10-19 21:00:00,https://www.itch.io/jam/game-jam-labartgame,u,47.0,1581,Game Jam - LabArtGame + FoG,1,0,2
,2016-10-24 00:00:00,Zachary Danz,First Annual UVA Game Jam,10,0,1,2016-10-22 00:00:00,https://www.itch.io/jam/uva-game-jam1,u,48.0,541,First Annual UVA Game Jam,0,0,1
,2018-11-18 18:00:00,Jam Cultura Abierta,Cultura Abierta [English Version],14,0,1,2018-11-16 18:00:00,https://www.itch.io/jam/cultura-abierta-english-version,u,48.0,1710,Cultura Abierta [English Version],2,0,1
,2019-09-22 18:00:00,Sigrid.D,48LezGameJam#7,2,0,1,2019-09-20 18:00:00,https://www.itch.io/jam/48lezgamejam7,u,48.0,184,48LezGameJam#7,0,0,1
,2016-10-16 22:00:00,The Guild of Independent Game Developers,The Horror Jam,2,0,1,2016-10-14 22:00:00,https://www.itch.io/jam/the-horror-jam-2016,u,48.0,55,The Horror Jam,0,0,1
,2019-08-18 14:00:00,slam,DoubleGameJam,4,0,1,2019-08-16 14:00:00,https://www.itch.io/jam/doublegamejam,u,48.0,98,DoubleGameJam,1,0,1
,2017-01-23 02:00:00,Saltosion||Neon||Teascade,Vertex Jam,21,0,1,2017-01-21 02:00:00,https://www.itch.io/jam/vertex-jam,u,48.0,2259,Vertex Jam,1,0,3
,2016-04-25 00:00:00,The Guild of Independent Game Developers,The Co-op Jam,3,0,1,2016-04-22 23:00:00,https://www.itch.io/jam/the-co-op-jam,u,49.0,215,The Co-op Jam,0,0,1
,2019-08-14 16:00:00,AndreDeveloper,Indies games game jam,8,0,1,2019-08-12 15:00:00,https://www.itch.io/jam/indies-games-game-jam,u,49.0,268,Indies games game jam,0,0,1
,2017-11-06 00:00:00,gacucon,GACUCon #GameJam4Good,4,0,1,2017-11-03 23:00:00,https://www.itch.io/jam/gacucon-game-jam-4-good,u,49.0,709,GACUCon #GameJam4Good,0,0,1
,2018-06-04 02:00:00,Turtle95,Shovel Jam,10,0,1,2018-06-02 00:00:00,https://www.itch.io/jam/shovel-jam,u,50.0,3116,Shovel Jam,0,0,1
,2018-07-16 02:00:00,Turtle95,Shovel Jam II,12,0,1,2018-07-14 00:00:00,https://www.itch.io/jam/shovel-jam-2,u,50.0,2266,Shovel Jam II,0,0,1
,2019-01-28 08:00:00,Zolaire,The Home Jam,4,0,1,2019-01-26 06:00:00,https://www.itch.io/jam/the-home-jam,u,50.0,577,The Home Jam,0,0,1
,2019-07-22 03:00:00,Gedig||Brandon D||Blumstengel,Skill Development Jam #1,6,0,1,2019-07-20 00:00:00,https://www.itch.io/jam/skill-dev-jam-1,u,51.0,1831,Skill Development Jam #1,0,0,3
,2019-10-06 21:45:00,0xdbeef,Android Live Wallpaper Jam,4,0,1,2019-10-04 18:00:00,https://www.itch.io/jam/android-live-wallpaper-jam,u,51.75,1609,Android Live Wallpaper Jam,0,0,1
,2018-01-28 12:00:00,ANT DPU,Bangkok Game Dev by GGJ 2018,7,0,1,2018-01-26 03:00:00,https://www.itch.io/jam/bangkokgamedev,u,57.0,2052,Bangkok Game Dev by GGJ 2018,1,0,1
,2016-09-18 21:00:00,Pumpenkarl,JamIsland @Schmiede 2016,3,0,1,2016-09-16 11:00:00,https://www.itch.io/jam/jamisland2016,u,58.0,169,JamIsland @Schmiede 2016,0,0,1
,2017-05-15 03:59:59,Liam Sauvé,#EPJam6,11,0,1,2017-05-12 04:00:01,https://www.itch.io/jam/epjam6,u,71.99944444444445,57,#EPJam6,0,0,1
,2018-07-09 21:59:59,toadheart,Fabio Jam,2,0,1,2018-07-06 22:00:01,https://www.itch.io/jam/fabio-jam,u,71.99944444444445,2695,Fabio Jam,0,0,1
,2018-12-03 04:59:59,LexLoco||Thedrdevin,Even Weekend Game Jam 2 + Mini Jam,6,0,1,2018-11-30 05:00:00,https://www.itch.io/jam/even-weekend-game-jam-2,u,71.99972222222222,754,Even Weekend Game Jam 2 + Mini Jam,1,0,2
,2018-08-20 03:59:59,LexLoco||Odd Weekend Game Jam,Odd Weekend Game Jam 11,8,0,1,2018-08-17 04:00:00,https://www.itch.io/jam/odd-weekend-game-jam-11,u,71.99972222222222,769,Odd Weekend Game Jam 11,1,0,2
,2019-02-11 04:59:59,LexLoco||Thedrdevin,Even Weekend Game Jam 5,4,0,1,2019-02-08 05:00:00,https://www.itch.io/jam/even-weekend-game-jam-5,u,71.99972222222222,584,Even Weekend Game Jam 5,1,0,2
,2017-06-01 03:59:59,Levi D. Smith,Pico-8 Jam,1,0,1,2017-05-29 04:00:00,https://www.itch.io/jam/pico-8-jam,u,71.99972222222222,907,Pico-8 Jam,0,0,1
,2018-04-30 03:59:59,LexLoco,Odd Weekend Game Jam 4,11,0,1,2018-04-27 04:00:00,https://www.itch.io/jam/odd-weekend-game-jam-4,u,71.99972222222222,591,Odd Weekend Game Jam 4,0,0,1
,2019-01-20 23:00:00,GreenStar Studio,64x64 Jam,12,0,1,2019-01-17 23:00:00,https://www.itch.io/jam/64x64-game-jam,u,72.0,221,64x64 Jam,0,0,1
,2019-05-13 13:00:00,{Pascal},Moe Minijam #1 - Team Management,2,0,1,2019-05-10 13:00:00,https://www.itch.io/jam/absolutelymoe-minijam-1,u,72.0,2491,Moe Minijam #1 - Team Management,0,0,1
,2018-09-08 21:00:00,RdmGuy,Orichalcos,4,0,1,2018-09-05 20:16:34,https://www.itch.io/jam/orchi,u,72.7238888888889,687,Orichalcos,0,0,1
,2019-06-04 03:59:59,Red Iron Games,Impromptu Game Jam #1,12,0,1,2019-05-31 23:00:00,https://www.itch.io/jam/impromptu-game-jam-1,u,76.99972222222222,508,Impromptu Game Jam #1,0,1,1
,2018-04-09 21:59:59,strangebroadcasts,"The ""Goat on the Go"" Green-Screen Gameboy Jam",4,0,1,2018-04-06 13:00:00,https://www.itch.io/jam/green-screen-gameboy-jam,u,80.99972222222222,1096,"The ""Goat on the Go"" Green-Screen Gameboy Jam",0,0,1
,2017-06-19 04:00:00,GameCrush,Monthly 48-Hour Game Jam,5,0,1,2017-06-15 13:37:09,https://www.itch.io/jam/monthly-24-hour-game-jam-,u,86.38083333333333,461,Monthly 48-Hour Game Jam,0,0,1
,2016-12-31 19:30:00,Invaraid,New Years Jam 2017,17,0,1,2016-12-28 00:00:00,https://www.itch.io/jam/new-years-jam,u,91.5,856,New Years Jam 2017,0,0,1
,2017-12-18 18:00:00,PixelArt Games Academy,Game Impact Jam @GEC 2017,5,0,1,2017-12-14 19:00:00,https://www.itch.io/jam/game-impact-jam-gec-2017,u,95.0,155,Game Impact Jam @GEC 2017,0,0,1
,2019-05-14 06:59:59,JustKay,May Rainbow Jam 2019,19,0,1,2019-05-10 07:00:00,https://www.itch.io/jam/may-rainbow-jam-2019,u,95.99972222222222,2072,May Rainbow Jam 2019,0,0,1
,2018-09-10 22:59:59,Sophie Houlden,EasyToon Jam,4,0,1,2018-09-06 23:00:00,https://www.itch.io/jam/easytoon-jam,u,95.99972222222222,196,EasyToon Jam,0,0,1
,2019-07-16 06:59:59,JustKay,July Rainbow Jam 2019,12,0,1,2019-07-12 07:00:00,https://www.itch.io/jam/july-rainbow-jam-2019,u,95.99972222222222,2227,July Rainbow Jam 2019,0,0,1
,2019-06-24 04:00:00,babykangar00,They Come From Space Jam (Just for fun),1,0,1,2019-06-20 04:00:00,https://www.itch.io/jam/they-come-from-space-jam,u,96.0,724,They Come From Space Jam (Just for fun),0,0,1
,2018-09-30 15:00:00,CristiHKJ,HKJ Game Jam #2,21,13,1,2018-09-26 15:00:00,https://www.itch.io/jam/hkj-game-jam-2,u,96.0,388,HKJ Game Jam #2,3,0,1
,2019-04-09 14:00:00,FrostySnoman,Neon Game Jam,4,0,1,2019-04-05 13:00:00,https://www.itch.io/jam/cyberpunk-game-jam,u,97.0,978,Neon Game Jam,0,0,1
,2019-05-01 05:00:00,greg klein,You're Beautiful Just The Way You Are,10,0,1,2019-04-26 06:00:00,https://www.itch.io/jam/the-no-you-are-beautiful-jam,u,119.0,733,You're Beautiful Just The Way You Are,0,0,1
,2018-02-14 05:59:59,Vidsneezes,Luviduvy Game Jam,5,0,1,2018-02-09 06:00:00,https://www.itch.io/jam/luviduvy-game-jam,u,119.99972222222222,198,Luviduvy Game Jam,0,0,1
,2019-07-11 04:00:00,babykangar00,Simulator Jam (For Fun),2,0,1,2019-07-06 04:00:00,https://www.itch.io/jam/simulator-jam-for-fun,u,120.0,514,Simulator Jam (For Fun),0,0,1
,2019-04-15 07:00:00,Jumpier Games,Sketch Jam,5,0,1,2019-04-10 07:00:00,https://www.itch.io/jam/sketch-jam,u,120.0,980,Sketch Jam,1,0,1
,2016-03-20 07:00:00,Laaph,The daily GDC Game Jam,5,0,1,2016-03-14 16:00:00,https://www.itch.io/jam/the-daily-gdc-game-jam,u,135.0,5677,The daily GDC Game Jam,0,0,1
,2019-07-18 13:00:00,TheMadPigster,Weekly Rainbow Jam 7,4,0,1,2019-07-12 13:00:00,https://www.itch.io/jam/weekly-rainbow-jam-7,u,144.0,1761,Weekly Rainbow Jam 7,0,0,1
,2019-03-09 15:00:00,kotek900,PNGE jam - Processing No Game Engine jam #05,5,0,1,2019-03-03 15:00:00,https://www.itch.io/jam/pnge05,u,144.0,529,PNGE jam - Processing No Game Engine jam #05,0,0,1
,2019-07-11 13:00:00,TheMadPigster,Weekly Rainbow Jam - Week 6,19,0,1,2019-07-05 13:00:00,https://www.itch.io/jam/weekly-rainbow-jam-6,u,144.0,1555,Weekly Rainbow Jam - Week 6,0,0,1
,2019-08-18 07:00:00,hittiebelle,30-50 Feral Tatterpigs,2,0,1,2019-08-12 07:00:00,https://www.itch.io/jam/30-50-feral-tatterpigs,u,144.0,843,30-50 Feral Tatterpigs,0,0,1
,2019-10-05 22:00:00,SirHatchling,The Hatched Jam,11,0,1,2019-09-29 22:00:00,https://www.itch.io/jam/the-hatched-jam,u,144.0,952,The Hatched Jam,0,0,1
,2017-08-09 22:00:00,JamSnack,Ultimate Update Game Jam,5,0,1,2017-08-03 19:00:00,https://www.itch.io/jam/ultimate-update-game-jam,u,147.0,275,Ultimate Update Game Jam,0,0,1
,2019-01-08 05:00:00,TheCrafters001,Windows Jam,3,0,1,2019-01-02 01:32:10,https://www.itch.io/jam/windows-jam,u,147.4638888888889,197,Windows Jam,1,0,1
,2019-03-16 00:00:00,University of Calgary Game Design Club,Game Design Club's Winter Game Jam,2,0,1,2019-03-09 01:00:00,https://www.itch.io/jam/game-design-clubs-winter-game-jam,u,167.0,438,Game Design Club's Winter Game Jam,0,0,1
,2016-09-16 15:00:00,GameAWeek,"Game A Week 4 ""Element Manipulation""",8,0,1,2016-09-09 16:00:00,https://www.itch.io/jam/game-a-week-4,u,167.0,0,"Game A Week 4 ""Element Manipulation""",0,0,1
,2018-06-17 14:59:59,sungkukshawnpark,일주일에 게임 하나 만들기(Game A Week) 1806[10],1,0,1,2018-06-10 15:00:00,https://www.itch.io/jam/game-a-week-18060,u,167.99972222222223,0,일주일에 게임 하나 만들기(Game A Week) 1806[10],0,0,1
,2019-09-16 02:59:59,ZumbiGordo,JotaDê Jam Semanal #6,1,0,1,2019-09-09 03:00:00,https://www.itch.io/jam/jdjam6,u,167.99972222222223,961,JotaDê Jam Semanal #6,0,0,1
,2018-05-13 14:59:59,sungkukshawnpark,일주일에 게임 하나 만들기(Game A Week) 1805[01],3,0,1,2018-05-06 15:00:00,https://www.itch.io/jam/game-a-week-180501,u,167.99972222222223,0,일주일에 게임 하나 만들기(Game A Week) 1805[01],0,0,1
,2019-09-23 23:00:00,Le Von,BoGD2023 weekly jam #0,3,0,1,2019-09-16 23:00:00,https://www.itch.io/jam/bogd2023-0,u,168.0,264,BoGD2023 weekly jam #0,0,0,1
,2018-10-28 04:00:00,Knives,W3 Game Jam (y18w43),3,0,1,2018-10-21 04:00:00,https://www.itch.io/jam/w3-game-jam-y18w43,u,168.0,632,W3 Game Jam (y18w43),0,0,1
,2018-04-09 04:00:00,Way2Smart,Colors (Side Bitsy Jam),3,0,1,2018-04-02 04:00:00,https://www.itch.io/jam/colors-side-bitsy-jam,u,168.0,954,Colors (Side Bitsy Jam),0,0,1
,2019-05-28 04:00:00,Darezar of Eledris,"Chronicles GameDev Challenge, Week 8",2,0,1,2019-05-21 04:00:00,https://www.itch.io/jam/chronicles-gamedev-challenge-week-8,u,168.0,1586,"Chronicles GameDev Challenge, Week 8",0,0,1
,2017-04-18 19:00:00,HappyHavok,Pinky Jam 2!,2,0,1,2017-04-11 19:00:00,https://www.itch.io/jam/pinky-jam-2,u,168.0,416,Pinky Jam 2!,0,2,1
,2018-11-14 00:00:00,Astronaronic,Idea Jam #3,1,0,1,2018-11-07 00:00:00,https://www.itch.io/jam/idea-jam-3,u,168.0,224,Idea Jam #3,0,0,1
,2019-03-24 19:00:00,artenilson,GAME DEV 2019,14,0,1,2019-03-17 19:00:00,https://www.itch.io/jam/gama-dev,u,168.0,267,GAME DEV 2019,1,0,1
,2019-08-06 18:30:00,Harsh Raj Singhania,NexZen Studios GDevelop Jam,6,0,1,2019-07-30 18:30:00,https://www.itch.io/jam/nexzen-studios-gdevelop-jam,u,168.0,331,NexZen Studios GDevelop Jam,0,0,1
,2019-06-11 04:00:00,Darezar of Eledris,"Chronicles GameDev Challenge, Week 10",14,0,1,2019-06-04 04:00:00,https://www.itch.io/jam/chronicles-gamedev-challenge-week-10,u,168.0,1586,"Chronicles GameDev Challenge, Week 10",0,0,1
,2019-04-23 04:00:00,Darezar of Eledris,"Chronicles GameDev Challenge, Week 3",8,0,1,2019-04-16 04:00:00,https://www.itch.io/jam/chronicles-gamedev-challenge-week-3,u,168.0,1460,"Chronicles GameDev Challenge, Week 3",0,0,1
,2017-08-14 00:00:00,Jonathan Giroux (Koltes),Weekly Hour Game Jam - W32 2017,14,0,1,2017-08-07 00:00:00,https://www.itch.io/jam/weekly-hour-game-jam-w32-2017,u,168.0,724,Weekly Hour Game Jam - W32 2017,0,0,1
,2018-09-15 07:00:00,Fover,Jam of the Random Adjective,8,0,1,2018-09-08 07:00:00,https://www.itch.io/jam/random-adjective-jam,u,168.0,806,Jam of the Random Adjective,0,0,1
,2019-01-21 03:00:00,Ray Nexus,EP Jam #01,7,0,1,2019-01-14 03:00:00,https://www.itch.io/jam/ep-01,u,168.0,442,EP Jam #01,1,0,1
,2017-07-17 00:00:00,Jonathan Giroux (Koltes),Weekly Hour Game Jam - W28 2017,10,0,1,2017-07-10 00:00:00,https://www.itch.io/jam/weekly-hour-game-jam-w28-2017,u,168.0,704,Weekly Hour Game Jam - W28 2017,0,0,1
,2018-12-09 04:00:00,Knives,W3 Game Jam (y18w49),12,0,1,2018-12-02 04:00:00,https://www.itch.io/jam/w3-game-jam-y18w49,u,168.0,612,W3 Game Jam (y18w49),0,0,1
,2019-09-17 11:30:00,Mr Turtle,Make a Game Jam,6,0,1,2019-09-10 11:30:00,https://www.itch.io/jam/make-a-game-jam,u,168.0,202,Make a Game Jam,0,0,1
,2018-09-03 04:00:00,jimmunroe,Texture Writer Game Jam,10,0,1,2018-08-27 04:00:00,https://www.itch.io/jam/texture-writer-game-jam,u,168.0,1971,Texture Writer Game Jam,3,0,1
,2018-10-14 04:00:00,Knives,W3 Game Jam (y18w41),5,0,1,2018-10-07 04:00:00,https://www.itch.io/jam/w3-game-jam-y18w41,u,168.0,618,W3 Game Jam (y18w41),0,0,1
,2018-11-23 08:00:00,m0dE,$50 Modd.io Jam - Earn the most revenue in a week,8,0,1,2018-11-16 08:00:00,https://www.itch.io/jam/get-paid-jam,u,168.0,1478,$50 Modd.io Jam - Earn the most revenue in a week,0,0,1
,2018-11-04 04:00:00,Knives,W3 Game Jam (y18w44),5,0,1,2018-10-28 04:00:00,https://www.itch.io/jam/w3-game-jam-y18w44,u,168.0,616,W3 Game Jam (y18w44),0,0,1
,2017-05-20 06:00:00,Toxic Fuerer,One Game Jam,9,0,1,2017-05-13 06:00:00,https://www.itch.io/jam/one-game,u,168.0,1147,One Game Jam,0,0,1
,2017-12-20 05:00:00,GameKiwi,Bombleschtok Jam #1,7,0,1,2017-12-12 23:00:00,https://www.itch.io/jam/bombleschtok,u,174.0,2142,Bombleschtok Jam #1,0,0,1
,2018-05-27 14:59:59,sungkukshawnpark,일주일에 게임 하나 만들기(Game A Week) 1805[11],2,0,1,2018-05-19 15:00:00,https://www.itch.io/jam/game-a-week-180511,u,191.99972222222223,0,일주일에 게임 하나 만들기(Game A Week) 1805[11],0,0,1
,2019-04-23 03:59:59,TheCrafters001,Easterfest!,4,0,1,2019-04-15 03:59:59,https://www.itch.io/jam/easterfest,u,192.0,265,Easterfest!,0,0,1
,2015-06-30 22:00:00,tigerrenko,Japanizam 2015,1,0,1,2015-06-22 22:00:00,https://www.itch.io/jam/japanizam-2015,u,192.0,442,Japanizam 2015,0,0,1
,2017-05-20 22:00:00,hernikplays,Mothers Day Jam,1,0,1,2017-05-12 20:25:59,https://www.itch.io/jam/mothers-day-jam-2017,u,193.56694444444443,223,Mothers Day Jam,0,0,1
,2017-12-09 20:00:00,ben lusted,Safe and Sound Jam,12,0,1,2017-12-01 16:00:00,https://www.itch.io/jam/safe-and-sound-jam,u,196.0,1021,Safe and Sound Jam,0,0,1
,2017-07-16 13:59:59,Ham,Ham Jam 4: Experiment,13,0,1,2017-07-08 02:00:00,https://www.itch.io/jam/ham-jam-4-experiment,u,203.99972222222223,1445,Ham Jam 4: Experiment,0,0,1
,2016-11-05 17:00:00,Evan Holmes,STOJAM 1,7,0,1,2016-10-28 01:00:00,https://www.itch.io/jam/stojam-1,u,208.0,689,STOJAM 1,0,0,1
,2017-04-09 21:00:00,Madiber,Stray Jam,7,0,1,2017-03-31 22:00:00,https://www.itch.io/jam/stray-jam,u,215.0,2701,Stray Jam,0,0,1
,2019-07-15 00:00:00,Xor||meseta||Juju,Git Together 1,21,0,1,2019-07-06 00:00:00,https://www.itch.io/jam/git-together-1,u,216.0,3003,Git Together 1,1,0,3
,2018-06-28 04:00:00,PhillyGameMechanics,Cover Jam!,1,0,1,2018-06-19 04:00:00,https://www.itch.io/jam/cover-jam,u,216.0,301,Cover Jam!,0,0,1
,2019-06-20 06:00:00,ALSTA soft,Sandbox Game Jam,1,0,1,2019-06-11 06:00:00,https://www.itch.io/jam/sandbox-game-jam,u,216.0,266,Sandbox Game Jam,1,0,1
,2019-08-12 12:00:00,Line Of Life games||Direct Games,Summer Game Jam,10,0,1,2019-08-03 10:00:00,https://www.itch.io/jam/summer-game-jam,u,218.0,1225,Summer Game Jam,1,0,2
,2017-03-22 06:00:00,Toxic Fuerer,💬 Depth in Dialogue - 2017 March,7,0,1,2017-03-12 07:00:00,https://www.itch.io/jam/depth-in-dialogue,u,239.0,4026,💬 Depth in Dialogue - 2017 March,0,0,1
,2017-11-21 03:00:00,MonKna,Dr. Phil Jam,4,0,1,2017-11-11 04:00:00,https://www.itch.io/jam/dr-phil-jam,u,239.0,94,Dr. Phil Jam,1,0,1
,2019-06-05 03:59:59,at37,Aesthetic Safari Game Jam!,4,0,1,2019-05-26 04:00:00,https://www.itch.io/jam/aesthetic-safari-game-jam,u,239.99972222222223,755,Aesthetic Safari Game Jam!,1,0,1
,2018-08-06 03:59:59,LexLoco||Odd Weekend Game Jam,Odd Week Long Game Jam,9,0,1,2018-07-27 04:00:00,https://www.itch.io/jam/odd-week-long-game-jam,u,239.99972222222223,862,Odd Week Long Game Jam,1,0,2
,2019-10-02 23:00:00,mark wonnacott,Dinosaur (Flicksy Jam),7,0,1,2019-09-22 23:00:00,https://www.itch.io/jam/flicksy-jam,u,240.0,468,Dinosaur (Flicksy Jam),0,0,1
,2018-08-30 03:00:00,Putex,Brazillian Journey JAM,2,0,1,2018-08-20 03:00:00,https://www.itch.io/jam/brazillian-journey-jam,u,240.0,462,Brazillian Journey JAM,0,0,1
,2018-09-20 05:00:00,Fen Slattery,Atonement Jam,9,0,1,2018-09-09 05:00:00,https://www.itch.io/jam/atonement-jam,u,264.0,1112,Atonement Jam,0,0,1
,2016-11-22 05:00:00,dto||mfiano,Autumn 2016 Lisp Game Jam,7,0,1,2016-11-11 05:00:00,https://www.itch.io/jam/autumn-2016-lisp-game-jam,u,264.0,8060,Autumn 2016 Lisp Game Jam,0,0,2
,2015-06-18 04:00:00,ShevchGames,Games Tools Challenge,1,0,1,2015-06-05 12:00:00,https://www.itch.io/jam/gtchallenge,u,304.0,560,Games Tools Challenge,0,0,1
,2018-02-28 21:20:29,Tyler Waterhouse,Creepfest,5,0,1,2018-02-16 03:25:41,https://www.itch.io/jam/creepfest-game-jam,u,305.91333333333336,161,Creepfest,0,0,1
,2018-12-25 12:59:59,Paper And Games,Offical Paper And Games Christmas Jam 2018,2,0,1,2018-12-11 20:00:00,https://www.itch.io/jam/offical-paper-and-games-christmas-jam,u,328.9997222222222,347,Offical Paper And Games Christmas Jam 2018,0,0,1
,2017-11-26 07:59:59,JustKay,November Rainbow Jam,15,0,1,2017-11-12 08:00:00,https://www.itch.io/jam/november-rainbow-jam,u,335.9997222222222,1924,November Rainbow Jam,0,0,1
