jam_desc_len,jam_name,jam_no_illustrations,jam_no_videos,jam_url
208,4 Hour Jam #2,0,2,https://www.itch.io/jam/4-hour-jam-2
530,Unlikely inspiration,0,0,https://www.itch.io/jam/unlikely-inspiration
336,Titan Boss Jam,0,0,https://www.itch.io/jam/titan-boss-jam
249,Low Poly Diorama,0,0,https://www.itch.io/jam/low-poly-diorama
2581,Jeux Debout,0,0,https://www.itch.io/jam/jeux-debout
717,Just f**king finish it!,0,0,https://www.itch.io/jam/just-fking-finish-it
2112,Buddy Jam 4,0,0,https://www.itch.io/jam/buddy-jam-4
573,VGAD Winter 2019 Game Jam (STRING),0,0,https://www.itch.io/jam/vgad-winter-2019-game-jam
491,HiJam,1,0,https://www.itch.io/jam/hijam
2232,Shacknews Jam: The Third,0,0,https://www.itch.io/jam/shacknews-jam-the-third
1179,Absurd Aspect Ratio Jam,0,0,https://www.itch.io/jam/absurd-aspect-ratio-jam
4364,GDL - March Madness Jam,0,0,https://www.itch.io/jam/gdl-march-madness-jam-2018
1135,MeGa Health Jam 2018,0,0,https://www.itch.io/jam/megahealthjam2018
1043,NES Box Art Jam,1,0,https://www.itch.io/jam/nes-box-art-jam
2930,NGD Game Jam 001,1,0,https://www.itch.io/jam/ngd-game-jam
4461,"Edu-Jam 1, $250 in Prizes",1,0,https://www.itch.io/jam/edu-jam-med-school-style
991,Wholesome Jam,0,0,https://www.itch.io/jam/wholesome-jam
238,Yoobee Game Jam,0,0,https://www.itch.io/jam/yoobee
709,Weekly Hour Game Jam - W15 2017,0,0,https://www.itch.io/jam/weekly-hour-game-jam---w15-2017
1306,BotecoJAM#03,0,0,https://www.itch.io/jam/botecojam03
924,LightNight Jam,1,0,https://www.itch.io/jam/lightnight-jam
758,Weekly Hour Game Jam - W12 2017,0,0,https://www.itch.io/jam/weekly-hour-game-jam---w12-2017
66,AGDG clicker jam,0,0,https://www.itch.io/jam/agdg-clicker-jam
1604,Weekly Game Jam - Week 13,1,0,https://www.itch.io/jam/weekly-game-jam-13
2063,Hacker Game Jam 2017,7,0,https://www.itch.io/jam/hacker-game-jam-2017
1477,Classic Zelda Jam,0,1,https://www.itch.io/jam/classic-zelda-jam
472,JUMP SCARE JAM,1,0,https://www.itch.io/jam/jump-scare-game-jam
2960,BL Jam,0,0,https://www.itch.io/jam/blgamejam
659,Nazi SLAM! Jam,0,0,https://www.itch.io/jam/nazislam
4489,FliperJam 2018,0,0,https://www.itch.io/jam/fliperjam-2018
273,Oddball jam,0,0,https://www.itch.io/jam/oddball-jam
1049,FireTruck Game Jam,0,0,https://www.itch.io/jam/firetruck
2725,Jam Jam 2.0 Talentum presencial,4,0,https://www.itch.io/jam/jam-jam-2-talentum-presencial
773,Watch yourself progress Jam,0,0,https://www.itch.io/jam/watch-yourself-progress
963,Jerementor Game Jam,0,0,https://www.itch.io/jam/jerementor-game-jam
2143,"Scratch Jam 2017 - Topic is ""Sky""",0,0,https://www.itch.io/jam/scratch-jam-2017
2919,GDS Week 7 Game Jam,1,0,https://www.itch.io/jam/gds-week-7-game-jam
1028,Simple Is Better,0,0,https://www.itch.io/jam/simple-is-better
2760,Cork GameCraft 2019,0,0,https://www.itch.io/jam/cork-gamecraft-2019
1441,72 Pin Connector Retro Jam,0,0,https://www.itch.io/jam/72pc-jam-1
1470,Mermelada Inmersiva: ¿Importa? No podrías confirmarlo de todos modos,0,0,https://www.itch.io/jam/mermevr
2474,WonderJam UQAC Automne 2019,0,0,https://www.itch.io/jam/wonder-jam-uqac-a2019
730,Odd Weekend Game Jam 6,0,0,https://www.itch.io/jam/odd-weekend-game-jam-6
681,Games For Kids Jam,0,0,https://www.itch.io/jam/games-for-kids-jam
1992,Weekend Crazy Jam,0,0,https://www.itch.io/jam/weekend-crazy-jam
991,Trans Mix Tape Jam!!!!,0,0,https://www.itch.io/jam/trans-mix-tape-jam
3920,Playcrafting + Extra Life Game Jam,0,0,https://www.itch.io/jam/extra-life-game-jam
612,Space Jam,0,0,https://www.itch.io/jam/ts-space-jam
1598,Giant ROM 2,0,0,https://www.itch.io/jam/giant-rom-2
1304,Game Jam Francophone Episode 5,1,0,https://www.itch.io/jam/game-jam-francophone-episode-5
240,UCSC Back to School Jam,0,0,https://www.itch.io/jam/ucsc-back-to-school-jam
1559,French Game Jam #2,0,0,https://www.itch.io/jam/french-game-jam-2
1730,Bolt Jam #5,10,1,https://www.itch.io/jam/bolt-jam-5
3886,Ljubljana Ludum Dare #44 Game Jam,0,0,https://www.itch.io/jam/ljubljana-ludum-dare-44-game-jam
2022,Construct French Game Jam 5,0,0,https://www.itch.io/jam/cfgj5
2364,San Diego Game Jam,0,0,https://www.itch.io/jam/sdgamejam
744,CCAW JAM,1,0,https://www.itch.io/jam/ccaw-jam
912,BGSjam X,0,0,https://www.itch.io/jam/bgsjam-x
6264,Side Quest IFMS,2,0,https://www.itch.io/jam/sidequestifms
474,Broken Engine Jam!,0,0,https://www.itch.io/jam/broken-engine-jam
2582,Otherships Jam,0,0,https://www.itch.io/jam/otherships-jam
333,IFRJ Game Jam,0,1,https://www.itch.io/jam/ifrjam
6560,Waypoint Community Game Jam 2018: Big Boy Season,1,0,https://www.itch.io/jam/big-boy-season
3776,The Krass-N.G. Jam 6!,0,0,https://www.itch.io/jam/krassjam6
891,Intellivision Jam,0,0,https://www.itch.io/jam/intellivision
1654,The Code Monkeys Game Jam,0,0,https://www.itch.io/jam/the-code-monkeys-game-jam
521,Ceci n'est pas un jeu 2017,0,0,https://www.itch.io/jam/ceci-nest-pas-un-jeu-2017
3105,GWJam 2017,1,0,https://www.itch.io/jam/gwjam2017
49,Gamethon 2018,0,0,https://www.itch.io/jam/gamethon-2018
919,48 Secret Jam - October 2017,0,0,https://www.itch.io/jam/48-secret-jam-october-2017
5980,Utah Indie Game Jam 2015,0,0,https://www.itch.io/jam/utah-indie-game-jam-2015
1045,DystopiJam,0,0,https://www.itch.io/jam/dystopijam
500,Discworld Open Jam,0,0,https://www.itch.io/jam/discworld-open-jam
864,"I can't be bothered to write a whole book, so I'll just write the blurb for the back cover writing jam",0,0,https://www.itch.io/jam/i-cant-be-bothered-to-write-a-whole-book-so-ill-just-write-the-blurb-for-the-back-cover-writing-jam
531,Hits Playtime 2016,0,0,https://www.itch.io/jam/hits-playtime-2016
851,Jupiter Hadley's Birthday Jam,0,0,https://www.itch.io/jam/jupiter-hadleys-birthday-jam
1440,Jamtober 2018,0,0,https://www.itch.io/jam/jamtober2018
721,Weekly Hour Game Jam - W3 2017,0,0,https://www.itch.io/jam/weekly-hour-game-jam---w3-2017
708,Weekly Hour Game Jam - W9 2017,0,0,https://www.itch.io/jam/weekly-hour-game-jam---w9-2017
2963,Trijam #41: The 3 hour game jam,0,0,https://www.itch.io/jam/trijam-41
638,Reverse Jam,2,0,https://www.itch.io/jam/reverse-jam
2683,Trijam #36: A 3 hour game jam,0,1,https://www.itch.io/jam/trijam-36
2532,Holiday Rainbow Jam,0,0,https://www.itch.io/jam/holidayrainbowjam
657,Bratislava Game Jam 2017,0,0,https://www.itch.io/jam/bratislava-game-jam-2017
651,Faust Game Jam 2018,0,0,https://www.itch.io/jam/faust-game-jam
1414,Score Wars Game Jam,2,0,https://www.itch.io/jam/score-wars-game-jam
573,Watch + Jam,0,0,https://www.itch.io/jam/watch-and-jam
1630,GameJam Francophone Episode 1,3,0,https://www.itch.io/jam/gamejam-francophone-episode-1
1094,IndieDevDay2 GameJam,3,0,https://www.itch.io/jam/indiedevday2gamejam
3057,Yorkshire Jam,3,0,https://www.itch.io/jam/yorkshire-jam
24345,"2018 Life.Love. Game Design Challenge ($3,000 in prizes)",3,0,https://www.itch.io/jam/2018-lifelove-game-design-challenge
1904,Creative Cutscene Contest,1,0,https://www.itch.io/jam/c3
3692,The Krass-N.G. Jam 8!,0,0,https://www.itch.io/jam/krassjam8
743,STL Scatterjam October 2017,1,0,https://www.itch.io/jam/stl-scatterjam-october-2017
1381,Stout-IGDA Fall 2018 Game Jam,0,0,https://www.itch.io/jam/stout-f18-game-jam
252,Puzzle Game Vote Jam,0,0,https://www.itch.io/jam/puzzle-game-jam
689,Hits Playtime 2018,0,0,https://www.itch.io/jam/hits-playtime-2018
1209,Odd Week Long Game Jam 3,1,0,https://www.itch.io/jam/odd-week-long-game-jam-3
929,JF 48-Hour Gamejam,0,0,https://www.itch.io/jam/jf-48-hour-gamejam
495,Untitled Game Jam #2,0,0,https://www.itch.io/jam/untitled-game-jam-2
239,Circle Of Life Game Jam,0,0,https://www.itch.io/jam/circle-of-life
2418,Everything But The Game jam,0,0,https://www.itch.io/jam/everythingbutthegame
1019,Boteco Jam,1,0,https://www.itch.io/jam/boteco-jam-1
2392,Christmas break jam,0,0,https://www.itch.io/jam/christmas-break-jam
2301,Les Game Jams du RIJV #3 : Le Self Care,0,0,https://www.itch.io/jam/les-game-jams-du-rijv-3-self-care
1083,St. Louis Game Dev Duel 2016,0,0,https://www.itch.io/jam/game-dev-duel-2016
10594,Spooky Game Jam 2017,0,0,https://www.itch.io/jam/spooky-game-jam-2017
926,IGDA Becker Chapter Asset Jam 2018,0,0,https://www.itch.io/jam/asset-jam
457,The Trash Jam 2019! By C&D Cardboard Games!,0,0,https://www.itch.io/jam/trashjam2019
1648,Make-A-Thing Sept 2016,0,0,https://www.itch.io/jam/make-a-thing-16-09
333,Summer of Fast-to-Complete Games,0,0,https://www.itch.io/jam/fast-to-complete-games
814,Mouse Movement Jam,0,0,https://www.itch.io/jam/mouse-movement
1396,Indie Dev Jam en Español #4,0,0,https://www.itch.io/jam/indie-dev-jam-es-4
75,Games Factory Jam,0,0,https://www.itch.io/jam/games-factory-2
548,Untitled Game Jam #7,0,0,https://www.itch.io/jam/untitled-game-jam-7
2449,French Game Jam #6 (Récompenses),0,1,https://www.itch.io/jam/french-game-jam-6
1542,Phony Island,1,0,https://www.itch.io/jam/phony-island
1152,Met Open Access Jam,0,0,https://www.itch.io/jam/metropolitan-museum-of-art-jam
2295,10ª Game Jam Santa Maria,0,0,https://www.itch.io/jam/10gjsm
1390,Indie Dev Jam en Español #5,0,0,https://www.itch.io/jam/indie-dev-jam-es-5
16,SAE Game Jam,0,0,https://www.itch.io/jam/sae-game-jam
357,Pixeler's Jam,0,0,https://www.itch.io/jam/pixelers-jam
3583,French Game Jam (Trinity - Season 1),2,0,https://www.itch.io/jam/fgj-s1-trinity
155,TyTyTheMan Game Jam #1,0,0,https://www.itch.io/jam/tytytheman-game-jam-1
806,Odd Weekend Game Jam 15,1,0,https://www.itch.io/jam/odd-weekend-game-jam-15
1208,IndieGalactic2017,0,0,https://www.itch.io/jam/indiegalactic2017
2092,$100 Prize - Modd.io Game Jam (Theme: Restaurant),0,0,https://www.itch.io/jam/moddio-game-jam-2
1289,Weekly Game Jam - Week 9,1,0,https://www.itch.io/jam/weekly-game-jam-9
2350,No Touch Screen Or Mouse Challenge,1,0,https://www.itch.io/jam/no-touch-screen-chalange
1989,Game Breaker's Toolkit Jam,1,0,https://www.itch.io/jam/game-breakers-toolkit-jam
1241,Monthly Game Jam #1,0,0,https://www.itch.io/jam/monthly-game-jam-1
5057,Homa Games EPIC Game Jam,0,0,https://www.itch.io/jam/hg-game-jam-01
711,Weekly Hour Game Jam - W24 2017,0,0,https://www.itch.io/jam/weekly-hour-game-jam---w24-2017
1703,Bolt Jam #4,10,1,https://www.itch.io/jam/bolt-jam-4
678,Hits Playtime 2019,0,0,https://www.itch.io/jam/hits-playtime-2019
2207,Only Card Game Allowed,0,0,https://www.itch.io/jam/only-card-game
1924,48 Secret Jam,0,0,https://www.itch.io/jam/48-secret-jam
2423,Datapack Jam 2 - A New Custom Entity,0,0,https://www.itch.io/jam/datapack-jam-2
1353,NotMoeJam #5 - Decay,0,0,https://www.itch.io/jam/notmoejam-5
2802,RebootApalooza,2,1,https://www.itch.io/jam/rebootapalooza
5488,5ª Game Jam UNIVALI,1,0,https://www.itch.io/jam/5-game-jam-univali
1985,Jam Orígenes,1,0,https://www.itch.io/jam/jam-origenes
2517,Bitsy Community Secret Santa!!!,0,0,https://www.itch.io/jam/bitsy-secret-santa-2018
648,GameIt! Jam,0,0,https://www.itch.io/jam/gameit-jam
3200,Enter the (Multi-User) Dungeon,0,0,https://www.itch.io/jam/enterthemud2
1995,7D3D #3,0,0,https://www.itch.io/jam/7d3d-3
906,Super Love Jam 2016,0,0,https://www.itch.io/jam/super-love-jam-2016
887,Scrappy Jam,0,0,https://www.itch.io/jam/scrappy-jam
960,Cactus Jam,5,0,https://www.itch.io/jam/cactus-jam
4768,Bitsy Birthday Bash 2: Houses & Leaves,4,0,https://www.itch.io/jam/bitsy-birthday-bash-2019
164,Horror Jam,0,0,https://www.itch.io/jam/scythic-horror-jam
169,/r/WebGames Game Jam,0,0,https://www.itch.io/jam/webgames-game-jam
1997,$50 Prize - Modd.io Game Jam Vol. 3,0,0,https://www.itch.io/jam/50-prize-moddio-game-jam-vol-3
156,VGDC Fall 2018 game projects,0,0,https://www.itch.io/jam/vgdc-fall-2018-game-projects
1417,Indie Dev Jam Español #3,0,0,https://www.itch.io/jam/indie-dev-jam-es-3
481,Ceci n'est pas un jeu 2018,0,0,https://www.itch.io/jam/ceci-nest-pas-un-jeu-2018
1293,Weekly Game Jam - Week 14,1,0,https://www.itch.io/jam/weekly-game-jam-14
2714,Gamecodeur Game Jam #14,0,0,https://www.itch.io/jam/gamecodeur-gamejam-14
1301,Weekly Game Jam - Week 34,1,0,https://www.itch.io/jam/weekly-game-jam-34
1301,Weekly Game Jam - Week 35,1,0,https://www.itch.io/jam/weekly-game-jam-35
1689,Style Jam,0,0,https://www.itch.io/jam/style-jam
1098,MakeAGameFrench 2016,0,0,https://www.itch.io/jam/makeagamefrench2016
1404,Kodsnacks Tvåveckorssylt,2,0,https://www.itch.io/jam/kodsnacks-2veckorssylt
4703,#notGGJ19,4,2,https://www.itch.io/jam/notggj19
408,The Hedgehog: The Movie: The Game Jam,0,0,https://www.itch.io/jam/the-hedgehog-the-movie-the-game-jam
1425,Chrismas Jam,3,0,https://www.itch.io/jam/chrismas-jam
1663,Bolt Jam #2,7,2,https://www.itch.io/jam/boltjam-2
1684,One resource jam 2017,0,0,https://www.itch.io/jam/one-resource-jam
1685,#SampleJam,0,0,https://www.itch.io/jam/samplejam
645,UoP GameJam 2018,0,0,https://www.itch.io/jam/uopgamejam2018
1292,Donjons pour débutants,0,0,https://www.itch.io/jam/donjons-pour-debutants
553,Monster Mix and Mash Jam,0,0,https://www.itch.io/jam/monster-mix-and-mash-jam
1192,Games Factory Jam 7,7,0,https://www.itch.io/jam/games-factory-7
766,Getting Weird With It Jam,0,0,https://www.itch.io/jam/getting-wierd-with-it-jam
698,YouTube Game Jam,0,0,https://www.itch.io/jam/youtube-game-jams
634,Moth (Bitsy Jam),0,0,https://www.itch.io/jam/moth
5848,New Jam City,0,0,https://www.itch.io/jam/new-jam-city
1136,RPG Maker Games in 1 Hour,0,0,https://www.itch.io/jam/rpgmaker1hour
1696,TigerJ(am),0,0,https://www.itch.io/jam/tigerjam
560,Pre-Fright Check-In,6,0,https://www.itch.io/jam/pre-fright-check-in
2766,Horror Funhouse Jam 2017,0,0,https://www.itch.io/jam/horror-funhouse-2017
2889,Qazi Jam 11,0,0,https://www.itch.io/jam/qazijam11
1778,Minecraft Jam,0,0,https://www.itch.io/jam/minecraft-jam
1452,Startit Game Jam #1,0,0,https://www.itch.io/jam/startit-game-jam
1891,The Minus Jam (Minus Mechanic Jam),0,0,https://www.itch.io/jam/minus-mechanic-jam
2118,Not a Jam!,0,0,https://www.itch.io/jam/not-a-jam
673,FireTruck Game Jam (July 2017),0,0,https://www.itch.io/jam/firetruck2
2111,7D3D #2,0,0,https://www.itch.io/jam/7d3d-2
707,Weekly Hour Game Jam - W17 2017,0,0,https://www.itch.io/jam/weekly-hour-game-jam---w17-2017
377,Kiwijam18,0,0,https://www.itch.io/jam/kiwijam18
5104,Playmaker Game Jam 2018,5,0,https://www.itch.io/jam/playmaker
9093,Crypto Game Jam ($100 in prizes) - EXTENDED,3,0,https://www.itch.io/jam/crypto
2258,1# Mesa de Papelão,0,0,https://www.itch.io/jam/1-mesa-de-papelao
1852,Stencyl Jam #18,0,0,https://www.itch.io/jam/stencyl-jam-18
1440,UDC Jam Week #3 - Destruction,1,0,https://www.itch.io/jam/udc-jam-week-3
893,48 Secret Jam - March 2018,0,0,https://www.itch.io/jam/48-secret-jam-march-2018
2861,miniBeansJam 3,0,0,https://www.itch.io/jam/minibeansjam3
3662,Level One: JAM! 2019,0,0,https://www.itch.io/jam/level-one-game-jam-2019
1306,2.03 - JamNATION + Global Game Jam,0,0,https://www.itch.io/jam/203-jamnation-globalgamejam
1556,Dril Jam,0,0,https://www.itch.io/jam/dril-jam
585,Hack Jam 2016,0,0,https://www.itch.io/jam/hack-jam-2016
253,Train Jam 2015,0,0,https://www.itch.io/jam/train-jam-2015
2874,In SPACE! Jam,0,0,https://www.itch.io/jam/in-space-jam
300,Learn Something New Jam,0,0,https://www.itch.io/jam/learn-something-new-jam
1047,NoJam,0,0,https://www.itch.io/jam/nojam-2019
3835,Game Creation Organization Online Jam Year 2,0,0,https://www.itch.io/jam/game-creation-organization-online-jam-year-2
3610,The Krass-N.G. Jam 5!,0,0,https://www.itch.io/jam/krassjam5
3639,RPG Biz's RPG Maker Game Jam (Ca$h/Game Prizes),8,0,https://www.itch.io/jam/rpg-bizs-rpg-maker-game-jam
1225,Pixel Weekend Jam #3,0,0,https://www.itch.io/jam/pixel-weekend-jam-3
2018,Buddy Jam 9,0,0,https://www.itch.io/jam/buddy-jam-9
260,Retro Jam 2018,0,0,https://www.itch.io/jam/retro-jam-2018
1993,Shacknews Slow Jam,0,0,https://www.itch.io/jam/shacknews-slow-jam
396,✧*Flower Jam*✧,0,0,https://www.itch.io/jam/flower-jam
1174,Games Factory Jam 8,6,0,https://www.itch.io/jam/games-factory-8
4196,Oujevipo Contest #2 : KIDS,0,0,https://www.itch.io/jam/oujevipo-contest-2--kids
3134,Manifold Game Jam,0,0,https://www.itch.io/jam/manifold-game-jam
3447,About Bloody Time: the menstruation game jam,0,0,https://www.itch.io/jam/about-bloody-time-jam
7080,Conlang Jam,0,0,https://www.itch.io/jam/conlang-jam
85247,Gamemaking Frenzy: BARFCADE,23,2,https://www.itch.io/jam/barfcade
2563,Trijam #33: Do you dare to try?,0,1,https://www.itch.io/jam/trijam-33
7376,October T-Shirt Jam! ( Win ya'self a shirt! ),47,0,https://www.itch.io/jam/october-t-shirt-jam-win-yaself-a-shirt-
3034,Enbyjam,0,0,https://www.itch.io/jam/enbyjam
3670,Island Jam VI,1,0,https://www.itch.io/jam/island-jam-vi
749,One Week Jam,0,1,https://www.itch.io/jam/one-week-jam
1260,THE TEXT-BASED ADVENTURE GAME JAM,0,0,https://www.itch.io/jam/the-text-based-adventure-game-jam
490,Seattle Indies Game Jam 2018,0,0,https://www.itch.io/jam/seattle-indies-game-jam-2018
2314,Cult of Jabrils Gamejam,0,0,https://www.itch.io/jam/cojgamejam
486,RPG Gamejam,0,0,https://www.itch.io/jam/rpggamejam2656689486
1781,CITY SIM JAM 2016,0,0,https://www.itch.io/jam/citysimjam2016
781,Sputnik Jam,3,0,https://www.itch.io/jam/sputnikjam
572,ROM Game Jam 2016,0,0,https://www.itch.io/jam/rom-game-jam-2016
1306,Weekly Game Jam - Week 24,1,0,https://www.itch.io/jam/weekly-game-jam-24
1452,Tief 5 Day Jam 2018 (With Prizes!),0,0,https://www.itch.io/jam/5-day-jam-2018
276,Perpignan Game Jam,0,0,https://www.itch.io/jam/perpignan-game-jam
659,Untitled Game Jam #6,0,0,https://www.itch.io/jam/untitled-game-jam-6
2794,Jam de l'Avent 2017,0,0,https://www.itch.io/jam/jam-de-lavent
140,New Year Jam,0,0,https://www.itch.io/jam/new-year-jam
1292,Weekly Game Jam - Week 68,0,0,https://www.itch.io/jam/weekly-game-jam-68
0,Low Effort Winter Jam,3,0,https://www.itch.io/jam/low-effort
2202,Bleeding Tapes Game Jam #1,2,0,https://www.itch.io/jam/bleeding-tapes-game-jam-1
607,30 min jam,1,0,https://www.itch.io/jam/30-min-jam
0,Huuuge Game Jam 2017,0,0,https://www.itch.io/jam/huuuge-game-jam-2017
0,Student Gamejam X,0,0,https://www.itch.io/jam/student-gamejam-x
536,Science Fiction,0,0,https://www.itch.io/jam/science-fiction
997,PGG Jam - All Play: Accessibility Vol. 2,0,0,https://www.itch.io/jam/pgg-jam-all-play-accessibility
1431,4ª Game Jam Santa Maria,0,0,https://www.itch.io/jam/4gjsm
778,Quelque Chose Jam,1,0,https://www.itch.io/jam/quelque-chose-jam
2214,(Golang) Gopher Game Jam,0,0,https://www.itch.io/jam/gopher-jam
1575,Indie Bits Jam,0,0,https://www.itch.io/jam/indie-bits
793,The Fish Jam!,0,0,https://www.itch.io/jam/fish-jam
2868,miniBeansjam 2,0,0,https://www.itch.io/jam/minibeansjam2
450,Midweek Bullet Jam,0,0,https://www.itch.io/jam/midweek-bullet-jam
1302,Weekly Game Jam - Week 33,1,0,https://www.itch.io/jam/weekly-game-jam-33
1063,Echo (Bitsy Jam),0,0,https://www.itch.io/jam/echo-bitsy
1989,☔⁽ᵘᵐᵇʸ⁾🐝 jam,0,0,https://www.itch.io/jam/umby-jam
3070,Accessajam,0,0,https://www.itch.io/jam/accessajam
4590,Galway Game Jam 6,0,0,https://www.itch.io/jam/galwaygamejam6
2071,Retro Jam,0,0,https://www.itch.io/jam/retro-jam-80s
795,Indie Galactic Space Jam 2018,0,0,https://www.itch.io/jam/indie-galactic-space-jam-2018
1922,Seattle Indies Game Jam,1,0,https://www.itch.io/jam/seattle-indies-game-jam
1306,Weekly Game Jam - Week 37,1,0,https://www.itch.io/jam/weekly-game-jam-37
3407,7ª Game Jam Santa Maria,1,0,https://www.itch.io/jam/7gjsm
2538,FICTIONS INTERACTIVES - mini-jam,0,1,https://www.itch.io/jam/fictions-interactives
1018,Dusty Old Junk,0,0,https://www.itch.io/jam/dusty-old-junk
3681,Limit Keeper Jam,4,0,https://www.itch.io/jam/my-limit-is-my-strength-jam
296,12 Hour Jam,0,0,https://www.itch.io/jam/12-hour-jam
0,No More Sweden 2017,1,0,https://www.itch.io/jam/no-more-sweden-2017
5763,Dogpit LCD Jam,0,0,https://www.itch.io/jam/dogpit-lcd-jam
89,Siberian Game Jam 2 — Novosibirsk LDJAM #44 Gathering,0,0,https://www.itch.io/jam/sibgamejam-2
1905,TigerJ's OctoBear JAM 2018,0,0,https://www.itch.io/jam/octobear-jam-2018
528,"STRANGE LANDS, DT508",0,0,https://www.itch.io/jam/1st-years-game-2
0,BUG Fall Jam 2018,0,0,https://www.itch.io/jam/bug-fall-jam-2018
408,2D Platformer,0,0,https://www.itch.io/jam/2d-platformer
651,Fire Jam #3,0,0,https://www.itch.io/jam/fire-jam-3
1091,48 Secret Jam - November - 2018,0,0,https://www.itch.io/jam/48-secret-jam-november-2018
883,Talkative Server World Wide Jam #1,6,0,https://www.itch.io/jam/tsww-jam-1
187,Move only right,0,0,https://www.itch.io/jam/move-only-right
157,32-MB Game Jam,0,0,https://www.itch.io/jam/32-mb-game-jam
1021,Gamecodeur #3,0,0,https://www.itch.io/jam/gamecodeur-3
781,The Dave Microwave Game Jam,0,0,https://www.itch.io/jam/the-dave-microwave-game-jam
