game_tags,count,percentage
dimpsy,1,0.001994614540740002
dimzy,1,0.001994614540740002
grappling-hook,3,0.005983843622220006
plataformer,4,0.007978458162960007
pin-ball,1,0.001994614540740002
connecting,1,0.001994614540740002
extra-credits-game-jam-4,7,0.013962301785180015
hoverboard,4,0.007978458162960007
hoverboard-game,1,0.001994614540740002
hover-mania,1,0.001994614540740002
hover-maniacs,1,0.001994614540740002
hover-mania-x,1,0.001994614540740002
2bit,3,0.005983843622220006
museum,15,0.02991921811110003
quirky,7,0.013962301785180015
coming of age,43,0.08576842525182009
feel good,33,0.06582227984442006
slice of life,156,0.3111598683554403
igmc2018,11,0.021940759948140022
extra-credits,62,0.12366610152588012
extragamejam,41,0.08177919617034009
connect,20,0.03989229081480004
its-not-cycles,1,0.001994614540740002
pix64,4,0.007978458162960007
satire,70,0.13962301785180015
team-based,24,0.04787074897776005
sad,51,0.1017253415777401
extracreditjam,1,0.001994614540740002
old-babe,1,0.001994614540740002
pizza,53,0.1057145706592201
stock,2,0.003989229081480004
wifi,1,0.001994614540740002
connect-4,1,0.001994614540740002
connect-four,2,0.003989229081480004
cycles,11,0.021940759948140022
sleep,14,0.02792460357036003
voice acting,72,0.14361224693328015
hidden-object,11,0.021940759948140022
zine,59,0.11768225790366012
synthwave,45,0.08975765433330009
dialogue,13,0.025929989029620026
proofofconcept,1,0.001994614540740002
sfml,13,0.025929989029620026
connected,1,0.001994614540740002
english,11,0.021940759948140022
elite,1,0.001994614540740002
laser-dog,1,0.001994614540740002
lsdj,1,0.001994614540740002
100hourgamejam,1,0.001994614540740002
cycle,12,0.023935374488880026
extracreditsgamejam,7,0.013962301785180015
black-rose,1,0.001994614540740002
cancer,4,0.007978458162960007
liar,17,0.03390844719258004
short-story,23,0.045876134437020044
forest,74,0.14760147601476015
constellation,2,0.003989229081480004
zodiac,4,0.007978458162960007
igmc-2018,4,0.007978458162960007
balloon,12,0.023935374488880026
programming,16,0.03191383265184003
erotic,95,0.1894883813703002
tragic,2,0.003989229081480004
bard,1,0.001994614540740002
bards,1,0.001994614540740002
mecha,44,0.08776303979256009
strategy rpg,67,0.13363917422958013
chronowatch,1,0.001994614540740002
template,2,0.003989229081480004
extracreditsjam,5,0.00997307270370001
puzzlescript,60,0.11967687244440012
gbjam2016,1,0.001994614540740002
cubes,11,0.021940759948140022
love-and-peace,1,0.001994614540740002
duck,33,0.06582227984442006
mmo,6,0.011967687244440013
gbstudio,6,0.011967687244440013
pygame,18,0.03590306173332004
python,35,0.06981150892590007
wrestling,13,0.025929989029620026
survi,1,0.001994614540740002
craft,3,0.005983843622220006
flat-shading,42,0.08377381071108009
tds,3,0.005983843622220006
brackeys-game-jam,7,0.013962301785180015
ecgj,1,0.001994614540740002
desert,26,0.05185997805924005
howls,1,0.001994614540740002
robot,22,0.043881519896280044
wind,3,0.005983843622220006
bitsy,954,1.9028622718659618
cursor-game,1,0.001994614540740002
fun,67,0.13363917422958013
government,3,0.005983843622220006
isekai,1,0.001994614540740002
glitch,101,0.2014560686147402
glados,1,0.001994614540740002
narrator,4,0.007978458162960007
stanley-parable,1,0.001994614540740002
exttracredits,1,0.001994614540740002
skate,9,0.01795153086666002
skating,9,0.01795153086666002
brown,1,0.001994614540740002
daddy,2,0.003989229081480004
two-player,74,0.14760147601476015
musicgame,2,0.003989229081480004
altgame,78,0.15557993417772015
probability,1,0.001994614540740002
lost,12,0.023935374488880026
action-packed,1,0.001994614540740002
tennis,15,0.02991921811110003
extracreditsgamejam4,1,0.001994614540740002
brackeygamejam2,1,0.001994614540740002
experience,19,0.03789767627406004
look,1,0.001994614540740002
piano,8,0.015956916325920015
purple,7,0.013962301785180015
psychological-thriller,2,0.003989229081480004
thriller,36,0.07180612346664007
splitformer,1,0.001994614540740002
seasons,3,0.005983843622220006
boethius,1,0.001994614540740002
money-management,1,0.001994614540740002
social-commentary,3,0.005983843622220006
web,53,0.1057145706592201
jontron,1,0.001994614540740002
life simulation,178,0.3550413882517204
game_makers_tookit_gamejam,1,0.001994614540740002
extracredit,3,0.005983843622220006
extracredit-game-jam-4,1,0.001994614540740002
leaderboard,8,0.015956916325920015
avoidance,5,0.00997307270370001
mind-bending,55,0.1097037997407001
construct-3,18,0.03590306173332004
winter,27,0.05385459259998005
story,77,0.15358531963698016
shooting,26,0.05185997805924005
gameoff2017,4,0.007978458162960007
32-bit,9,0.01795153086666002
puz,2,0.003989229081480004
top,6,0.011967687244440013
baloney,1,0.001994614540740002
baloneybeard,1,0.001994614540740002
castle,19,0.03789767627406004
high-school,7,0.013962301785180015
lgbt,594,1.1848010371995612
loop,6,0.011967687244440013
queer,156,0.3111598683554403
rpgmaker-mv,2,0.003989229081480004
happy-trees,1,0.001994614540740002
bloody,5,0.00997307270370001
laundry,1,0.001994614540740002
gmtk_jam,2,0.003989229081480004
junker-ship,1,0.001994614540740002
outer-space,1,0.001994614540740002
space-ships,2,0.003989229081480004
wonder,2,0.003989229081480004
25d,21,0.041886905355540044
dimensions,4,0.007978458162960007
4-bits,1,0.001994614540740002
bullet,10,0.01994614540740002
cars,35,0.06981150892590007
sync,2,0.003989229081480004
albert-ii,1,0.001994614540740002
banana,16,0.03191383265184003
monkey,14,0.02792460357036003
mythology,95,0.1894883813703002
norse,5,0.00997307270370001
rpg-maker-mv,17,0.03390844719258004
sentai,1,0.001994614540740002
outrun,14,0.02792460357036003
coworkers,1,0.001994614540740002
office,16,0.03191383265184003
productivity,1,0.001994614540740002
auction,2,0.003989229081480004
bid,1,0.001994614540740002
chatbot,3,0.005983843622220006
meta,60,0.11967687244440012
renpy,325,0.6482497257405007
github-game-off,6,0.011967687244440013
throwback,14,0.02792460357036003
gmtkgj2018,1,0.001994614540740002
makers,1,0.001994614540740002
toolkit,2,0.003989229081480004
snow,33,0.06582227984442006
flat-design,2,0.003989229081480004
nes,111,0.22140221402214022
loot,26,0.05185997805924005
extra-credit-jam,2,0.003989229081480004
drawing,29,0.05784382168146006
painting,18,0.03590306173332004
ghost-stories,1,0.001994614540740002
pvp,70,0.13962301785180015
artificial-intelligence,71,0.14161763239254013
spatial,1,0.001994614540740002
voice-controlled,17,0.03390844719258004
melon-dog,1,0.001994614540740002
passwords,1,0.001994614540740002
virtual pet,104,0.2074399122369602
island,27,0.05385459259998005
githubgameoff,13,0.025929989029620026
twitch-integrated,1,0.001994614540740002
hero,9,0.01795153086666002
pc,45,0.08975765433330009
collect,15,0.02991921811110003
blob,8,0.015956916325920015
monochromatic,8,0.015956916325920015
day-night,1,0.001994614540740002
behemoth,1,0.001994614540740002
dental,1,0.001994614540740002
polar-platformer,1,0.001994614540740002
webgl,32,0.06382766530368006
thumb,2,0.003989229081480004
game-off-game-jam,1,0.001994614540740002
hand-held,1,0.001994614540740002
lcd,16,0.03191383265184003
zeppelin,2,0.003989229081480004
gamemaker2,1,0.001994614540740002
dot,1,0.001994614540740002
linkedroomsgames,1,0.001994614540740002
platform,22,0.043881519896280044
rpgmakermv,4,0.007978458162960007
rpgmakerplatform,1,0.001994614540740002
superpower,2,0.003989229081480004
tic-tac-toe,4,0.007978458162960007
bat,8,0.015956916325920015
caves,4,0.007978458162960007
moddable,18,0.03590306173332004
open source,65,0.12964994514810013
4-bit,6,0.011967687244440013
blaster,2,0.003989229081480004
jitendra,1,0.001994614540740002
scorpion,1,0.001994614540740002
puzzles,13,0.025929989029620026
brain,7,0.013962301785180015
connection,2,0.003989229081480004
extra-credit-jam-4,1,0.001994614540740002
html,41,0.08177919617034009
mirror-movement,1,0.001994614540740002
biking,4,0.007978458162960007
cycling,2,0.003989229081480004
mysterious,7,0.013962301785180015
extra-credits-game-jam,16,0.03191383265184003
game-dev,13,0.025929989029620026
gems,4,0.007978458162960007
pipes,6,0.011967687244440013
potion,10,0.01994614540740002
classes,11,0.021940759948140022
4-palette,1,0.001994614540740002
cola,2,0.003989229081480004
ttrpg,464,0.9255011469033609
coppercube,1,0.001994614540740002
lightweight,1,0.001994614540740002
marbles,3,0.005983843622220006
humour,12,0.023935374488880026
animation,12,0.023935374488880026
arkanoid,12,0.023935374488880026
video,16,0.03191383265184003
egg,21,0.041886905355540044
chibisu,1,0.001994614540740002
interactive,9,0.01795153086666002
modern,3,0.005983843622220006
quest,19,0.03789767627406004
wacky,4,0.007978458162960007
carillon,1,0.001994614540740002
dreaming,1,0.001994614540740002
memories,11,0.021940759948140022
music-box,1,0.001994614540740002
night,16,0.03191383265184003
old,15,0.02991921811110003
sleeping,1,0.001994614540740002
gun-smoke,1,0.001994614540740002
lunar-lich,1,0.001994614540740002
logic,20,0.03989229081480004
crime,62,0.12366610152588012
rpgmaker-vxace,1,0.001994614540740002
planets,35,0.06981150892590007
british-american-crossover-episode,1,0.001994614540740002
loss,6,0.011967687244440013
mrbusinessindustries,1,0.001994614540740002
demake,69,0.13762840331106013
console,14,0.02792460357036003
pen-and-paper,28,0.05584920714072006
political,31,0.06183305076294006
cave,20,0.03989229081480004
gamebook,3,0.005983843622220006
gold,7,0.013962301785180015
friend,4,0.007978458162960007
gel,1,0.001994614540740002
pet,21,0.041886905355540044
virtual,5,0.00997307270370001
linguistic,1,0.001994614540740002
scandianvia,1,0.001994614540740002
friendship,33,0.06582227984442006
1d,20,0.03989229081480004
alternate history,97,0.1934776104517802
ancient,13,0.025929989029620026
china,2,0.003989229081480004
common-soldier,1,0.001994614540740002
historical,20,0.03989229081480004
romance-of-the-three-kingdoms,1,0.001994614540740002
three-kingdoms,1,0.001994614540740002
warfare,1,0.001994614540740002
game-jam-entry,1,0.001994614540740002
nazi,6,0.011967687244440013
wwii,2,0.003989229081480004
annoying,3,0.005983843622220006
secrets,83,0.16555300688142016
extra-open,1,0.001994614540740002
extra-remix,1,0.001994614540740002
social-media,7,0.013962301785180015
girlfriend,2,0.003989229081480004
beard,3,0.005983843622220006
gameoff,11,0.021940759948140022
pipe-dream,1,0.001994614540740002
bear,21,0.041886905355540044
mowing,1,0.001994614540740002
creatures,4,0.007978458162960007
grenades,2,0.003989229081480004
soldiers,4,0.007978458162960007
trench,1,0.001994614540740002
sniper,8,0.015956916325920015
bike,11,0.021940759948140022
1916,1,0.001994614540740002
5,3,0.005983843622220006
battle,15,0.02991921811110003
of,3,0.005983843622220006
one,10,0.01994614540740002
somme,1,0.001994614540740002
world,5,0.00997307270370001
ww1,2,0.003989229081480004
shoot,11,0.021940759948140022
unity2d,11,0.021940759948140022
raccoon-and-bear,1,0.001994614540740002
trash-panda,1,0.001994614540740002
2d-adventure-rpg-rpg-maker-mv-igmc2018,1,0.001994614540740002
classic,13,0.025929989029620026
clean,6,0.011967687244440013
nostalgia,8,0.015956916325920015
old-school,25,0.04986536351850005
sliding-puzzle,1,0.001994614540740002
dual,4,0.007978458162960007
floor,2,0.003989229081480004
path,2,0.003989229081480004
trail,4,0.007978458162960007
2d-tactics,1,0.001994614540740002
annul,1,0.001994614540740002
annulandvoid,1,0.001994614540740002
annul-and-void,1,0.001994614540740002
negactics,1,0.001994614540740002
negatactics,1,0.001994614540740002
negative-space,2,0.003989229081480004
tactics,7,0.013962301785180015
plane,17,0.03390844719258004
srpg,2,0.003989229081480004
levels,3,0.005983843622220006
mario-bros,2,0.003989229081480004
zelda,20,0.03989229081480004
nexus-games,1,0.001994614540740002
sharky111111,1,0.001994614540740002
youtube,10,0.01994614540740002
salmon,1,0.001994614540740002
sea,48,0.0957414979555201
silly,44,0.08776303979256009
water-gun,2,0.003989229081480004
dubiel,1,0.001994614540740002
kali,1,0.001994614540740002
two_keys,1,0.001994614540740002
square,7,0.013962301785180015
paracreat,1,0.001994614540740002
4-colours,3,0.005983843622220006
cga,51,0.1017253415777401
vhs,4,0.007978458162960007
cplusplus,1,0.001994614540740002
ossium,1,0.001994614540740002
sdl-2,2,0.003989229081480004
switchboard-operator,1,0.001994614540740002
indie-game-making-contest,1,0.001994614540740002
christmas,168,0.33509524284432035
prehistoric,3,0.005983843622220006
steampunk,34,0.06781689438516007
extra-game-jam,3,0.005983843622220006
meta-fiction,1,0.001994614540740002
bail,2,0.003989229081480004
webster,1,0.001994614540740002
ludum dare 40,42,0.08377381071108009
blockade,1,0.001994614540740002
artsy,4,0.007978458162960007
creative,47,0.09374688341478009
extra-credit-game-jam,2,0.003989229081480004
character-development,1,0.001994614540740002
worms,5,0.00997307270370001
fantasy-console,81,0.16156377779994016
graph,7,0.013962301785180015
jungle,6,0.011967687244440013
kita,1,0.001994614540740002
shor,1,0.001994614540740002
temple,6,0.011967687244440013
illustrated,4,0.007978458162960007
cooking-game,1,0.001994614540740002
extra-credits-jam,6,0.011967687244440013
c,15,0.02991921811110003
male protagonist,24,0.04787074897776005
print,5,0.00997307270370001
print-shop-panic,1,0.001994614540740002
screenprint,1,0.001994614540740002
tshirt,2,0.003989229081480004
bar,10,0.01994614540740002
beer,14,0.02792460357036003
playground,2,0.003989229081480004
otome,94,0.18749376682956018
ouroboros,11,0.021940759948140022
rougelite,1,0.001994614540740002
wip,11,0.021940759948140022
toon,5,0.00997307270370001
unity-chan,4,0.007978458162960007
billy,3,0.005983843622220006
dragonflyer,1,0.001994614540740002
fpp,3,0.005983843622220006
sourcecode,76,0.15159070509624015
juice,3,0.005983843622220006
juju,1,0.001994614540740002
slow-motion,5,0.00997307270370001
ecgamejam3,1,0.001994614540740002
mechanical,2,0.003989229081480004
shield,4,0.007978458162960007
tentacles,5,0.00997307270370001
cgj2019,13,0.025929989029620026
community-game-jam,81,0.16156377779994016
reading,2,0.003989229081480004
bad,36,0.07180612346664007
cgj,42,0.08377381071108009
single-palyer,1,0.001994614540740002
comunity-game-jam,5,0.00997307270370001
sonic-clone,1,0.001994614540740002
community-jam,8,0.015956916325920015
communitygamejam,48,0.0957414979555201
ludum dare 44,89,0.1775206941258602
wave-based,4,0.007978458162960007
game-is-a-liar,2,0.003989229081480004
scrabble,2,0.003989229081480004
word game,27,0.05385459259998005
words,7,0.013962301785180015
game-week,1,0.001994614540740002
roll-a-ball,2,0.003989229081480004
communityjam,3,0.005983843622220006
amazon,3,0.005983843622220006
environment,11,0.021940759948140022
firstgamejam,1,0.001994614540740002
thegameisaliar,2,0.003989229081480004
magic-8-ball,2,0.003989229081480004
lie,8,0.015956916325920015
troll,9,0.01795153086666002
rigibody,1,0.001994614540740002
nothing,3,0.005983843622220006
the-game-is-a-lie,2,0.003989229081480004
inoneweek,1,0.001994614540740002
pinnocchio,1,0.001994614540740002
pinocho,1,0.001994614540740002
platformgame,1,0.001994614540740002
sunnyland,1,0.001994614540740002
tomodachi,2,0.003989229081480004
small,20,0.03989229081480004
gdevelop5,2,0.003989229081480004
lair,1,0.001994614540740002
mage,8,0.015956916325920015
panzer,1,0.001994614540740002
coal,1,0.001994614540740002
fmv,12,0.023935374488880026
infected,1,0.001994614540740002
gameisaliar,1,0.001994614540740002
mazegame,1,0.001994614540740002
teendev,1,0.001994614540740002
shit,12,0.023935374488880026
bricks-breaker,1,0.001994614540740002
hands,3,0.005983843622220006
portals,5,0.00997307270370001
weeklygamejam,98,0.1954722249925202
lies,8,0.015956916325920015
linux,31,0.06183305076294006
osx,4,0.007978458162960007
knight,27,0.05385459259998005
legend,4,0.007978458162960007
psychological horror,66,0.13164455968884012
windowsxp,1,0.001994614540740002
invertedlabs,1,0.001994614540740002
relationship,83,0.16555300688142016
game engine,25,0.04986536351850005
wave-defence,1,0.001994614540740002
cassino,1,0.001994614540740002
community,15,0.02991921811110003
betrayal,6,0.011967687244440013
prank,3,0.005983843622220006
